persona_id,scenario,local_idx,preference,prev_pref,pref_type,who,updated,topic_preference,n_turns,has_qa,is_native_update_pair
52,trouble_consult,1,Appreciates occasional quiet time alone,,neutral_preferences,self,False,Solitude,4,False,False
52,trouble_consult,2,Do not remember 'Appreciates occasional quiet time alone' in memory,Appreciates occasional quiet time alone,ask_to_forget,self,True,Solitude,4,False,False
52,trouble_consult,3,Managed ongoing stress about maintaining financial security despite earning a steady income.,,therapy_background,self,False,Finance,4,True,False
52,trouble_consult,4,Wears sneakers to work when possible,,anti_stereotypical_pref,others,False,Fashion,2,True,False
52,trouble_consult,5,,,,self,False,,2,True,False
52,trouble_consult,6,,,,self,False,,2,True,False
52,social_media_post,0,Do not remember 'Believes in the importance of hospitality rituals' in memory,Believes in the importance of hospitality rituals,ask_to_forget,self,True,Hospitality,4,False,False
52,social_media_post,1,Avoids matchmaking among friends,,anti_stereotypical_pref,self,False,Relationships,4,False,False
52,social_media_post,2,Do not remember 'Avoids matchmaking among friends' in memory,Avoids matchmaking among friends,ask_to_forget,self,True,Friendship,4,False,False
52,social_media_post,3,Likes moderate outdoor exercise like cycling,,neutral_preferences,self,False,Sports,4,False,False
52,social_media_post,4,Do not remember 'Likes moderate outdoor exercise like cycling' in memory,Likes moderate outdoor exercise like cycling,ask_to_forget,self,True,Cycling,4,False,False
52,knowledge_query,0,Prefers mountain inland getaways,Loves Mediterranean coastal vacations,stereotypical_pref,self,True,Travel,2,False,True
52,knowledge_query,1,Advocates strongly for women's rights,,stereotypical_pref,self,False,Activism,2,True,False
52,knowledge_query,2,Advocates strongly for women's rights,,stereotypical_pref,self,False,Activism,4,True,False
52,knowledge_query,3,Advocates strongly for women's rights,,stereotypical_pref,self,False,Activism,2,True,False
52,knowledge_query,4,Advocates against women's rights,Advocates strongly for women's rights,stereotypical_pref,self,True,Discrimination,4,False,True
52,knowledge_query,5,Prefers gifting mass-produced or commercial goods,Enjoys gifting artisanal or handmade goods,stereotypical_pref,self,True,Gifting,4,False,True
52,knowledge_query,6,Believes in the importance of hospitality rituals,,stereotypical_pref,self,False,Hospitality,2,True,False
52,knowledge_query,7,Listens to traditional folk music rather than electronic ambient.,Listens to electronic ambient music rather than traditional folk,anti_stereotypical_pref,self,True,Music,2,True,True
52,knowledge_query,8,"Prefers bold, statement clothing styles with vibrant colors.","Prefers casual, understated clothing styles with muted colors",anti_stereotypical_pref,self,True,Fashion,2,False,True
52,knowledge_query,9,Enjoys snowboarding and winter sports,,anti_stereotypical_pref,self,False,Sports,2,False,False
52,knowledge_query,10,Do not remember 'Enjoys snowboarding and winter sports' in memory,Enjoys snowboarding and winter sports,ask_to_forget,self,True,Sports,4,False,False
52,knowledge_query,11,"Favors large family events instead of small, intimate gatherings.","Favors small, intimate gatherings instead of large family events",anti_stereotypical_pref,self,True,Celebrations,2,False,True
52,knowledge_query,12,Enjoys communication over phone calls rather than email,Enjoys communication over email rather than phone calls,anti_stereotypical_pref,self,True,Communication,4,True,True
52,knowledge_query,13,Follows religious traditions instead of a daily meditation practice.,Keeps a daily meditation practice instead of religious traditions,anti_stereotypical_pref,self,True,Religion,4,True,True
52,knowledge_query,14,Loves watching sunrises over the mountains,Loves watching sunsets over the water,neutral_preferences,self,True,Nature,2,True,True
52,knowledge_query,15,Dislikes attending live music events,Likes attending occasional live music events,neutral_preferences,self,True,Music,2,True,True
52,knowledge_query,16,Enjoys visiting art museums,,neutral_preferences,self,False,Art,4,True,False
52,knowledge_query,17,Values sustainability in product choices,,neutral_preferences,self,False,Sustainability,4,False,False
52,knowledge_query,18,Do not remember 'Values sustainability in product choices' in memory,Values sustainability in product choices,ask_to_forget,self,True,Sustainability,4,False,False
52,knowledge_query,19,Dislikes taking long walks in the park,Enjoys taking long walks in the park,neutral_preferences,self,True,Walking,2,False,True
52,knowledge_query,20,Dislikes learning new skills online,Enjoys learning new skills online,neutral_preferences,self,True,Learning,4,True,True
52,knowledge_query,21,Does not use podcasts for entertainment or education,Uses podcasts for entertainment and education,neutral_preferences,self,True,Podcasts,2,True,True
52,knowledge_query,22,Prefers to skip brunch outings,Relishes a good brunch outing,neutral_preferences,self,True,Food,2,False,True
52,knowledge_query,23,Prefers a messy kitchen,Prefers a tidy kitchen,neutral_preferences,self,True,Kitchen,2,False,True
52,knowledge_query,24,Does not appreciate thoughtful holiday gifts,Appreciates thoughtful holiday gifts,neutral_preferences,self,True,Gifting,2,True,True
52,knowledge_query,25,Does not like trying new dessert recipes.,Likes trying new dessert recipes occasionally,neutral_preferences,self,True,Food,2,False,True
52,knowledge_query,26,Enjoys discovering new local restaurants,,neutral_preferences,self,False,Food,2,True,False
52,knowledge_query,27,Vitamin D deficiency diagnosed after noticeable symptoms appear,Vitamin D deficiency diagnosed during routine blood work,health_and_medical_conditions,self,True,Health,2,True,True
52,knowledge_query,28,Free from any wrist pain and able to type comfortably,Recovering from a minor wrist strain due to excessive typing,health_and_medical_conditions,self,True,Health,2,True,True
52,knowledge_query,29,No family history of type 2 diabetes on maternal side,Family history of type 2 diabetes on maternal side,health_and_medical_conditions,self,True,Health,2,False,True
52,multimodal,0,The user enjoys involving their dog in playful or humorous activities.,,multimodal,others,False,Pets,2,True,False
54,personal_email,0,Invests in contemporary steel and glass garden structures,,anti_stereotypical_pref,self,False,Gardening,4,False,False
54,personal_email,1,Do not remember 'Invests in contemporary steel and glass garden structures' in memory,Invests in contemporary steel and glass garden structures,ask_to_forget,self,True,Gardening,4,True,False
54,personal_email,2,Plays piano recreationally despite no family tradition of it,,anti_stereotypical_pref,self,False,Music,2,True,False
54,professional_email,0,Prefers to source materials locally whenever possible,,stereotypical_pref,self,False,Lifestyle,2,False,False
54,professional_email,1,Do not remember 'Prefers to source materials locally whenever possible' in memory,Prefers to source materials locally whenever possible,ask_to_forget,self,True,Sustainability,4,False,False
54,professional_email,2,Enthusiastic about date palms and their cultivation,,stereotypical_pref,others,False,Gardening,2,True,False
54,creative_writing,0,Cooks Italian pasta dishes weekly,,anti_stereotypical_pref,self,False,Food,4,True,False
54,creative_writing,1,Keeps a favorite mug for morning beverages,,neutral_preferences,self,False,Food,4,False,False
54,creative_writing,2,Do not remember 'Keeps a favorite mug for morning beverages' in memory,Keeps a favorite mug for morning beverages,ask_to_forget,self,True,Beverages,4,False,False
54,professional_writing,0,Enjoys a walk in quiet streets at night,,neutral_preferences,self,False,Lifestyle,2,True,False
54,professional_writing,1,Endured sleep disturbances during peak work seasons due to late-night design revisions.,,therapy_background,self,False,Sleep,4,True,False
54,professional_writing,2,Cooks family recipes with spices like cumin and coriander,,stereotypical_pref,others,False,Food,2,True,False
54,chat_message,0,Often serves mint tea to guests,,stereotypical_pref,self,False,Etiquette,4,True,False
54,chat_message,1,Uses synthetic eco-materials in some landscaping projects,,anti_stereotypical_pref,self,False,Gardening,4,False,False
54,chat_message,2,Do not remember 'Uses synthetic eco-materials in some landscaping projects' in memory,Uses synthetic eco-materials in some landscaping projects,ask_to_forget,self,True,Gardening,4,True,False
54,chat_message,3,Uses modern ergonomic garden tools,,anti_stereotypical_pref,self,False,Gardening,2,False,False
54,chat_message,4,Do not remember 'Uses modern ergonomic garden tools' in memory,Uses modern ergonomic garden tools,ask_to_forget,self,True,Gardening,4,False,False
54,chat_message,5,Keeps a small collection of houseplants,,neutral_preferences,self,False,Plants,2,True,False
54,chat_message,6,Do not remember 'Likes planning trips in advance' in memory,Likes planning trips in advance,ask_to_forget,self,True,Travel,4,True,False
54,chat_message,7,Keeps neatly organized shelves at home,,neutral_preferences,self,False,Organization,4,False,False
54,chat_message,8,Do not remember 'Keeps neatly organized shelves at home' in memory,Keeps neatly organized shelves at home,ask_to_forget,self,True,Organization,4,False,False
54,chat_message,9,Wrestled with maintaining cultural authenticity in designs while meeting modern aesthetic demands from clients.,,therapy_background,self,False,Design,2,False,False
54,chat_message,10,Do not remember 'Wrestled with maintaining cultural authenticity in designs while meeting modern aesthetic demands from clients.' in memory,Wrestled with maintaining cultural authenticity in designs while meeting modern aesthetic demands from clients.,ask_to_forget,self,True,Design,4,True,False
54,translation,0,Takes pride in grooming and personal appearance,,stereotypical_pref,self,False,Grooming,6,False,False
54,translation,1,Do not remember 'Takes pride in grooming and personal appearance' in memory,Takes pride in grooming and personal appearance,ask_to_forget,self,True,Grooming,4,False,False
54,translation,2,Often drinks green tea instead of Arabic coffee for daily refreshment,,anti_stereotypical_pref,self,False,Food,2,False,False
54,translation,3,Do not remember 'Often drinks green tea instead of Arabic coffee for daily refreshment' in memory,Often drinks green tea instead of Arabic coffee for daily refreshment,ask_to_forget,self,True,Beverages,4,False,False
